,timestamp,count,in_china
10182,2016-08-31,102,1
10191,2016-08-31,126,1
10192,2016-08-31,112,1
10193,2016-08-31,111,1
10194,2016-08-31,93,1
10197,2016-08-31,109,1
10199,2016-08-31,103,1
10200,2016-08-31,84,1
10201,2016-08-31,104,1
10203,2016-08-31,94,1
10205,2016-08-31,86,1
10213,2016-09-01,82,1
10235,2016-09-01,82,1
10239,2016-09-01,124,1
10243,2016-09-01,87,1
10260,2016-09-01,109,1
10261,2016-09-01,103,1
10262,2016-09-01,102,1
10263,2016-09-01,102,1
10267,2016-09-01,104,1
10268,2016-09-01,112,1
10270,2016-09-01,107,1
10271,2016-09-01,114,1
10272,2016-09-01,94,1
10273,2016-09-01,112,1
10274,2016-09-01,115,1
10275,2016-09-01,117,1
10276,2016-09-01,88,1
10277,2016-09-01,95,1
10278,2016-09-01,87,1
10279,2016-09-01,89,1
10280,2016-09-01,99,1
10282,2016-09-01,83,1
10283,2016-09-01,103,1
10284,2016-09-01,96,1
10307,2016-09-02,128,1
10308,2016-09-02,127,1
10309,2016-09-02,128,1
10328,2016-09-02,114,1
10329,2016-09-02,109,1
10330,2016-09-02,117,1
10331,2016-09-02,97,1
10333,2016-09-02,82,1
10334,2016-09-02,104,1
10335,2016-09-02,129,1
10336,2016-09-02,126,1
10337,2016-09-02,91,1
10354,2016-09-02,93,1
10383,2016-09-03,113,1
10384,2016-09-03,110,1
10385,2016-09-03,100,1
10388,2016-09-03,121,1
10389,2016-09-03,104,1
10429,2016-09-04,88,1
10434,2016-09-04,100,1
10435,2016-09-04,96,1
10436,2016-09-04,137,1
10437,2016-09-04,123,1
10438,2016-09-04,125,1
10439,2016-09-04,134,1
10440,2016-09-04,120,1
10441,2016-09-04,108,1
10442,2016-09-04,105,1
10443,2016-09-04,111,1
10446,2016-09-04,92,1
10457,2016-09-04,98,1
10460,2016-09-04,95,1
10461,2016-09-04,126,1
10462,2016-09-04,111,1
10463,2016-09-04,118,1
10464,2016-09-04,112,1
10465,2016-09-04,127,1
10466,2016-09-04,106,1
10467,2016-09-04,106,1
10474,2016-09-04,130,1
10475,2016-09-04,110,1
10476,2016-09-04,113,1
10477,2016-09-04,85,1
10478,2016-09-04,113,1
10479,2016-09-04,103,1
10480,2016-09-04,107,1
10481,2016-09-04,109,1
10482,2016-09-04,112,1
10485,2016-09-04,88,1
10488,2016-09-04,82,1
10489,2016-09-04,121,1
10490,2016-09-04,114,1
10491,2016-09-04,118,1
10492,2016-09-04,112,1
10493,2016-09-04,112,1
10494,2016-09-04,112,1
10495,2016-09-04,112,1
10515,2016-09-04,137,1
10516,2016-09-04,126,1
10517,2016-09-04,103,1
10518,2016-09-04,136,1
10520,2016-09-04,141,1
10521,2016-09-04,116,1
10522,2016-09-04,116,1
10523,2016-09-04,113,1
10524,2016-09-04,116,1
10525,2016-09-04,116,1
10526,2016-09-04,113,1
10527,2016-09-04,130,1
10528,2016-09-04,134,1
10529,2016-09-04,112,1
10530,2016-09-04,110,1
10533,2016-09-04,85,1
10544,2016-09-05,124,1
10545,2016-09-05,123,1
10549,2016-09-05,131,1
10550,2016-09-05,116,1
10555,2016-09-05,112,1
10557,2016-09-05,141,1
10561,2016-09-05,123,1
10562,2016-09-05,116,1
10563,2016-09-05,138,1
10564,2016-09-05,141,1
10565,2016-09-05,136,1
10566,2016-09-05,132,1
10567,2016-09-05,143,1
10568,2016-09-05,130,1
10569,2016-09-05,91,1
10573,2016-09-05,116,1
10574,2016-09-05,108,1
10575,2016-09-05,107,1
10576,2016-09-05,111,1
10577,2016-09-05,112,1
10578,2016-09-05,112,1
10579,2016-09-05,110,1
10580,2016-09-05,100,1
10583,2016-09-05,107,1
10591,2016-09-05,123,1
10592,2016-09-05,104,1
10593,2016-09-05,105,1
10594,2016-09-05,136,1
10595,2016-09-05,129,1
10596,2016-09-05,127,1
10597,2016-09-05,120,1
10598,2016-09-05,133,1
10599,2016-09-05,109,1
10637,2016-09-06,107,1
10643,2016-09-06,101,1
10644,2016-09-06,103,1
10645,2016-09-06,107,1
10646,2016-09-06,108,1
10677,2016-09-07,119,1
10678,2016-09-07,107,1
10679,2016-09-07,106,1
10680,2016-09-07,107,1
10681,2016-09-07,113,1
10682,2016-09-07,111,1
10683,2016-09-07,106,1
10684,2016-09-07,111,1
10685,2016-09-07,110,1
10686,2016-09-07,104,1
10687,2016-09-07,104,1
